chain,address,categories,entity,source,your_category
bitcoin_mainnet,1lsukfdmugz6vap6cgipcwhp5tcekqttdx,mining_pool,,heuristic,miner
bitcoin_mainnet,1mfgzdgy8cbl3mvhswwshrq3aahgv2huxc,mining_pool,,heuristic,miner
ethereum_mainnet,0x0708f87a089a91c65d48721aa941084648562287,mining_pool,,external,miner
bitcoin_mainnet,bc1qe6p6ds5gs0dcsuh5zcrr05llxfxyqaft854r7h,mining_pool,,external,miner
bitcoin_mainnet,1p8ynqedmpx7e9dklghk4c8agofmpu7pga,mining_pool,,heuristic,miner
bitcoin_mainnet,13wbl4lr6di8upb8enhzrfkxogefft7ukd,mining_pool,,heuristic,miner
bitcoin_mainnet,1ndvhs4grwywifemdyxrvsdskd41p87aba,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qavwae48a73udp5tfdqxk372qgfkgdljdqagwy2,mining_pool,,external,miner
bitcoin_mainnet,bc1qkrrdezzkps5lfk9uu9dgpn5erjyvntt5kp8uvv,mining_pool,,external,miner
bitcoin_mainnet,13ry5ucklce38rjgvqsa77krbhshchlagd,mining_pool,poolin,external,miner
bitcoin_mainnet,bc1qjz0ey6j7ctg0s6hfx3ln44xnptp53tywt64ud0,mining_pool,,external,miner
bitcoin_mainnet,bc1qnu76mvwf946499af2fg27rxnhur47y7xkm0tyk,mining_pool,,external,miner
bitcoin_mainnet,3nz2myrrpedj96hwmvxcb62rt9cdn1bpnj,mining_pool,,external,miner
bitcoin_mainnet,bc1qxkf5ae6894xm7wge2erw5f926ywespphn9aukk,mining_pool,,external,miner
bitcoin_mainnet,1266cuq2b44rbvdzqv3etdezpxfvnstfdi,mining_pool,,heuristic,miner
bitcoin_mainnet,1qbdsqn3vkkdng56fwvpnkr6idpt3tk3yj,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q4w090gzj7m9hy39l8e48gzz4uvdfn2x9y9g70h,mining_pool,,external,miner
ethereum_mainnet,0xf35074bbd0a9aee46f4ea137971feec024ab704e,mining_pool,,external,miner
bitcoin_mainnet,1cnugtajdnrerpag3k5petr37rqayg3cm9,mining_pool,,heuristic,miner
ethereum_mainnet,0x537b6bd3caeb0d41540ac1fd406b9acda5670aad,mining_pool,,external,miner
bitcoin_mainnet,bc1qtqg923u0v6vvq6xmv9epguu2882r4mmcpggxmv,mining_pool,,external,miner
bitcoin_mainnet,1gzwaqsaauak2mdbl8dp67slizdbdhyukv,mining_pool,,heuristic,miner
ethereum_mainnet,0x9d551f41fed6fc27b719777c224dfecce170004d,mining_pool,,external,miner
bitcoin_mainnet,1bqq8xuh1cnwqbyvgpfeksxlz39pny9dep,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q0efdsqndx55dx8ntg9uy3wzugel2s5r75lvaw4,mining_pool,,external,miner
bitcoin_mainnet,16htynln49rypmssmps7zddtmfvgd42tv5,mining_pool,poolin,external,miner
bitcoin_mainnet,bc1q9rdxyk0ul46mk3q8fkpe99fxdpygc5g386s6uc,mining_pool,,external,miner
bitcoin_mainnet,19emzg1javdvazdgyemeln7wjynv5vedvn,mining_pool,,heuristic,miner
bitcoin_mainnet,36nhcymgerrnkhdyjdyvnthocju8o13dhd,mining_pool,,external,miner
bitcoin_mainnet,12b25yyys5vxsw1oumzxriaj6skroepiae,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qknmf4vsx4tyc5h7vcqgrzw2mgzn9a9dtrg25c5,mining_pool,,external,miner
bitcoin_mainnet,bc1q5cffn4k6dlthrgs5q6z6l5mueexg507k4w843c,mining_pool,,external,miner
bitcoin_mainnet,1jnijjm2ahedeyqysmeqxibarlubvgfzvu,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q9d85mgza336cuts43t2skq94avljr588jp87e2,mining_pool,,external,miner
ethereum_mainnet,0x8b4de256180cfec54c436a470af50f9ee2813dbb,mining_pool,,external,miner
bitcoin_mainnet,39nan5hhjjmwdnvn6lt162w2y5ngyt3zbz,mining_pool,,external,miner
bitcoin_mainnet,3565zkoy1uwyn84ktuxs5w93k6ov7ei7kr,mining_pool,,external,miner
bitcoin_mainnet,3fymt6acaihfhrtfkpjyargyzntr74q2cv,mining_pool,,external,miner
bitcoin_mainnet,bc1qx70nnz9lnp5pva8zshsu5a6pp0r67fcp4vyehs,mining_pool,,external,miner
bitcoin_mainnet,1d25bztu2kjpgsabuwy2uyccsm88viu4em,mining_pool,,heuristic,miner
bitcoin_mainnet,16jfdxfvi5ditjfkyckk8ns9atbjlpdmjq,mining_pool,,heuristic,miner
bitcoin_mainnet,1czepr5rhfnkyykpqfzuufmcmxsm5btzw7,mining_pool,,heuristic,miner
bitcoin_mainnet,38j2q5nc6e1n4fsrbfu6ewqka4ave3puup,mining_pool,,external,miner
bitcoin_mainnet,1kekul3euqsqkbbzdermmwjwyxdf3mamer,mining_pool,,heuristic,miner
bitcoin_mainnet,3qs6p2e6vbi1dmcajpfhlvswzruwyphau1,mining_pool,,external,miner
bitcoin_mainnet,17rk3k6zwq6z1etv8d4cgvs7hkennzyqzr,mining_pool,,heuristic,miner
bitcoin_mainnet,1gjqpbua186nzogdw4rrrdxdwydt3cywsv,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q3sartlzyp7a3gmav5h7e4hu7vt6cnxeyjfv3hh,mining_pool,,external,miner
bitcoin_mainnet,14fs58oyyoxt8rhpmzmbzzo61jd1fxmmmu,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qq75ug0sdcz9dz2f3rnm486l6yuu7vceu9667gw,mining_pool,,external,miner
bitcoin_mainnet,1bsqgqvq8c5dq7ma4wq57bk1j8eews6cua,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qj6m2v3pgtyfrch764ms2jvzrkk5fesvf37lxy7,mining_pool,,external,miner
bitcoin_mainnet,15qmbzlivbtqyihtd9cta5zntpkal2nh6v,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qaumcswdn9v95008aj0zunntp55wwjwd6jetaux,mining_pool,,external,miner
bitcoin_mainnet,bc1qjez8ncuqj4zlfmk77psuxa357re3c8wcvpm4s7,mining_pool,,external,miner
bitcoin_mainnet,bc1qj92je5zhuqglyfv8p058sfum2vvn0tn7w608j8,mining_pool,,external,miner
bitcoin_mainnet,32sbg3rw325wdk1cqyxpkysbd3nxxl3y1a,mining_pool,,external,miner
bitcoin_mainnet,1wc2xzqfi7fbdrkjds5tmgym32t7svyje,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qqla22em3lnwvfpaz3xus0q6xdjh8mqdy4x5ty4,mining_pool,,external,miner
bitcoin_mainnet,17oy2yiu8y6q1wmxkfhz7deor4v5h4pcre,mining_pool,,heuristic,miner
bitcoin_mainnet,32hly96rzpxrvctq9bxzfntvij7oexrvja,mining_pool,,external,miner
bitcoin_mainnet,3hzj5ewyl8qrelrj9fahyakwxnyddzfsgc,mining_pool,,external,miner
bitcoin_mainnet,12rd32i1k6hthzjwiwve4enhqtcwomm4nt,mining_pool,,heuristic,miner
bitcoin_mainnet,3fe7sqwr4xhif1w2djasgxzyangqmcwcpr,mining_pool,,external,miner
bitcoin_mainnet,bc1q34nk6r75sag5fa0w7a4rn296kdx3pql39s0xjc,mining_pool,,external,miner
bitcoin_mainnet,bc1qja8nc00alrm3ah4qckeemsvlwwhz7n32dvp2ex,mining_pool,,external,miner
bitcoin_mainnet,1mtkdsopswtajeshf2ajgnwv3thudblgnt,mining_pool,,heuristic,miner
bitcoin_mainnet,1frl4mgtrohwupuscrbuxijuqy8bjwscc5,mining_pool,,heuristic,miner
bitcoin_mainnet,1g4n3engz7qchd9ja3xzauj3wvewtdblqb,mining_pool,poolin,external,miner
ethereum_mainnet,0xd7ad8e2a17800a2c413f331d334f83f5da8d5dba,mining_pool,,external,miner
bitcoin_mainnet,1grxrsdbfkj9oukx7at8vwt3yhlrjlggx6,mining_pool,,heuristic,miner
bitcoin_mainnet,3ckquupszrdxdcc6enivc6fuyaxkwy3vor,mining_pool,,external,miner
bitcoin_mainnet,3ehmqr5cfk85aa5u1tj1wn8ie51ejnx3gm,mining_pool,,external,miner
bitcoin_mainnet,bc1q7qj02s2q0yqqsljd6xld88wahxyg0tvh2yhpky,mining_pool,,external,miner
bitcoin_mainnet,3ljwtpvdr51j6rxqpwee31q3ywgcbwenve,mining_pool,,external,miner
bitcoin_mainnet,bc1q5ka0c7fnegvpq6jdreh96vewmwe4yxl484xylu,mining_pool,,external,miner
bitcoin_mainnet,3hmi7llutiu6psmajfvg3aovg3jktah6ue,mining_pool,,external,miner
bitcoin_mainnet,bc1qxzgrjaa7e7tr973xjp35w3edufll6r5na4td73,mining_pool,,external,miner
bitcoin_mainnet,13hsdaaoqmhddvvvvchoahykrmde4znmst,mining_pool,,heuristic,miner
bitcoin_mainnet,335edn95jthkpxtlhgvjxc4qskmbqkzepw,mining_pool,,external,miner
bitcoin_mainnet,15tvsvtusuurrj3kzdb15r1jvteigm1uiw,mining_pool,,external,miner
bitcoin_mainnet,bc1qql7t3dletmh0lpugzmgk4n2d85kdu49zj6gr8e,mining_pool,,external,miner
bitcoin_mainnet,bc1q9azkkfs9z9tkgzrsstu4s8kc5nnunxd6dm04zv,mining_pool,,external,miner
bitcoin_mainnet,bc1qnmgln6vj638eazlpvec03vywpr7f5pc827m402,mining_pool,,external,miner
bitcoin_mainnet,3edyguuyjh5gx8qrespgjbc3gy93ojzy9x,mining_pool,,external,miner
bitcoin_mainnet,bc1qhe9et75x99ejxcwyaq0rm0d6nmjkkyfgw2e9lg,mining_pool,,external,miner
bitcoin_mainnet,1bbntmewbddnxdbrs7wjtbfbk15fseyhr,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qyvvha2gj0t8xh42hvzkv34p56se5n0xdfx05dk,mining_pool,,external,miner
bitcoin_mainnet,3jxfwkkluggycjg1yox8bhjhyvttttbvfq,mining_pool,,external,miner
bitcoin_mainnet,37wgwn52ep6y3azksnnzfvxhzilknvnhue,mining_pool,,external,miner
ethereum_mainnet,0x6537b65a50a862391515455272f9b6c7168afe94,mining_pool,,external,miner
bitcoin_mainnet,3lbhjvegtpshlysdlm6nbdukau5rvhxwub,mining_pool,,external,miner
bitcoin_mainnet,1l4sxbspi66fxt8ugnzjjceqns7nchfmpu,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q3q8gyv820f69947kj3tyh8vq32n0rgecv76txv,mining_pool,,external,miner
bitcoin_mainnet,1gxnawtssvmt2tvkhrzc55yxqjvvj8ua4p,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qxx0aqlc226jwn8ynds65cr52lntd7l290hzjfr,mining_pool,,external,miner
bitcoin_mainnet,bc1qwum3f2nj4gefugkqr69suthnfjg5dxyggt94jk,mining_pool,,external,miner
bitcoin_mainnet,3gnqk42yvx51syswwtuzchkjb8zd6qyvid,mining_pool,,external,miner
bitcoin_mainnet,1gwgcuqpiuauoexz4tkvyvit8vnhn5pphw,mining_pool,,heuristic,miner
ethereum_mainnet,0xf6da21e95d74767009accb145b96897ac3630bad,mining_pool,,ground_truth,miner
bitcoin_mainnet,12fzwu6cbiw1zy4dp3ioucfm1fhq68dw6s,mining_pool,,heuristic,miner
bitcoin_mainnet,18h4ubdjw5d6fb68ndj1rfevjj59uiazeb,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qgg64cwlfz7a9wcmvwutedq7ylpvf5qh6vgtfe0,mining_pool,,external,miner
bitcoin_mainnet,1npztnbqp1fhqnrkn73k3ktwfr7yrvgj8c,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qs58cgzqq0usejmhk97gnmcpyfqv9nsdd0gqnay,mining_pool,,external,miner
bitcoin_mainnet,3js38s9vjbfjlwceybvy8npp2fzrtgjweg,mining_pool,,external,miner
bitcoin_mainnet,35aqqgmvt7y6mbwkx5e7dctmzoqgufshh1,mining_pool,,external,miner
bitcoin_mainnet,bc1qmm4dsh3yxrx2kyh0ehyt3efetyxpll6uynkjct,mining_pool,,external,miner
bitcoin_mainnet,3a1harnqza5kh1katmpnn4ebwao4jnfytg,mining_pool,,external,miner
bitcoin_mainnet,1omqjfw2shkwtdhzignuomg6jo3h3i43z,mining_pool,,heuristic,miner
bitcoin_mainnet,34zeh2ceharvmoqcyzaty4lgfjz8mfxnwt,mining_pool,,external,miner
bitcoin_mainnet,bc1qvye7x993h3frv5vga20ffqgaf0uw2xcy49srhj,mining_pool,,external,miner
bitcoin_mainnet,1babwybnkdxnh6awnbmfxzy12vupytkwk2,mining_pool,poolin,external,miner
ethereum_mainnet,0x61bb630d3b2e8eda0fc1d50f9f958ec02e3969f6,mining_pool,,external,miner
bitcoin_mainnet,bc1qvzcktdh56utc0kkqz0hx5jzv29zxg274c6pyd8,mining_pool,,external,miner
bitcoin_mainnet,bc1q7s8p5gdz5cjyuyawpssl4tu4cqm09snq5z8f5k,mining_pool,,external,miner
bitcoin_mainnet,bc1qlwwa8dr5zhdyrduzndgnx9d593lzcajfp0f77m,mining_pool,,external,miner
bitcoin_mainnet,1eedxt3aywpwvjzh4hywxkdtzqfurujfxm,mining_pool,,heuristic,miner
bitcoin_mainnet,34xjmxdptxjvf8dta5eyjm1ta7rhoxqrsq,mining_pool,,external,miner
bitcoin_mainnet,bc1q76mkmfzm2jf3wx7k0ypvt2the0mhyymgtcgh0a,mining_pool,,external,miner
bitcoin_mainnet,1ju8aoijzohatpqrtv85hzwu6ve1avyqaw,mining_pool,poolin,external,miner
bitcoin_mainnet,bc1q90vq9p8y9d5w8kdw48v6ge0j82f8d93f0c8wp0,mining_pool,,external,miner
bitcoin_mainnet,14ggugrouxvdusxaoftjb3cdzkb1q3asiw,mining_pool,,heuristic,miner
bitcoin_mainnet,1q5fakwaer6zzenqtcilmvqqeju2ybwnee,mining_pool,,heuristic,miner
bitcoin_mainnet,1pedtqvmchuxpkcgngnpf8wb4jyy1yns64,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qnh5m6se76am4ukhpm2j4rqaepfwmp733xl6wsn,mining_pool,,external,miner
bitcoin_mainnet,3d1jncevulepcuxz3763ekzkktcafujj1v,mining_pool,,external,miner
bitcoin_mainnet,3nmoabcp2qixwbuh8ovjkanh78qayoqyem,mining_pool,,external,miner
bitcoin_mainnet,1gxcdiycresrx2so1vnuvbmpg9qtwaf6g9,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q0wfwg40t3tc69jan339v2w2npkyf60yp6u029m,mining_pool,,external,miner
bitcoin_mainnet,3eun912a7tfmvyauyqphsxigvrm1aam14d,mining_pool,,external,miner
bitcoin_mainnet,1arkecvx1hkkr7rd8fnimia4jvdkuyweei,mining_pool,,heuristic,miner
bitcoin_mainnet,36v3owffwwjtftjceqnnhb9uxo4ofq9xu7,mining_pool,,external,miner
bitcoin_mainnet,31wruezpdsbynroqrafgfxz9zbtwxya527,mining_pool,,external,miner
bitcoin_mainnet,141hnlmfddpiz361f41vmz4nnop1ee84py,mining_pool,,heuristic,miner
bitcoin_mainnet,1bn6mrubrrefcq3mvetbjhplqe8whp4hkf,mining_pool,,heuristic,miner
bitcoin_mainnet,1dadmem31ubwflvnnrxp1cffr5q2wzgn1y,mining_pool,,heuristic,miner
bitcoin_mainnet,16gkyt8epndolsx3hcxbnnmwwwlx248zo8,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1quf45ysefmu7sht072vh4ms6yezj7nfv6kldgzw,mining_pool,,external,miner
bitcoin_mainnet,38ubldgyr85jr8q1ooeoo5kxajcdmgvtfj,mining_pool,,external,miner
bitcoin_mainnet,3kuzvpvqh14jktvwftbfwhfqzmcxbufkh4,mining_pool,,external,miner
bitcoin_mainnet,bc1qgj5esjlkkpzjz24mqf3ghzxng2k0ffzsvatw23,mining_pool,,external,miner
bitcoin_mainnet,33mbcqrmnjwmn2rcfnyxwhzfmg6g4ywexe,mining_pool,,external,miner
bitcoin_mainnet,12fg4ow4iexnk6ksra2mnzvnffuimtsxtj,mining_pool,,heuristic,miner
bitcoin_mainnet,3n4gjqzenpjep4wsfnwk6vgvzeulkqjxnb,mining_pool,,external,miner
bitcoin_mainnet,bc1qjztjdrcs9uvkg63nnedj9upswqx45gwhun2lxq,mining_pool,,external,miner
bitcoin_mainnet,3qpksqwehugv5nkwpplmpjur3y7iyaj9ou,mining_pool,,external,miner
bitcoin_mainnet,3hl1qx6537kwijbsdcjrh7kqaiwkhtbvzu,mining_pool,,external,miner
bitcoin_mainnet,1dcgx3cgknfgtxuxb1c9gj9wyaborkw5yr,mining_pool,,heuristic,miner
bitcoin_mainnet,32syxjfrmcwvw1mpynasunmcxoxebcad9q,mining_pool,,external,miner
bitcoin_mainnet,bc1qrrwdenhvxtc2s86r3hpj72f30kktnhymer3p64,mining_pool,,external,miner
bitcoin_mainnet,39duag2ssnrmvbkk9qgybbfmjn1tjovavn,mining_pool,,external,miner
bitcoin_mainnet,bc1q6gzpjpvazjfhwyry5sukafd7t6sw6c0clcz92s,mining_pool,,external,miner
bitcoin_mainnet,bc1qxqpfhwc7s9xmk2yju6fzdfzn50wxumqz8j8n8j,mining_pool,,external,miner
bitcoin_mainnet,bc1q40hgtwuj8qw4ax48kkpqwsj8486zyjwx6gmn5c,mining_pool,,external,miner
bitcoin_mainnet,1jued3kpjtacgfwixfcphqdw8pj3zq6zh7,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qvtn8k8nyg7k2efvwwezds05wraxxpg595le860,mining_pool,,external,miner
bitcoin_mainnet,3du3fnwgg6nr1td36z9nlzhkafwvl6bm38,mining_pool,,external,miner
bitcoin_mainnet,1bvevn8pg8njhalaxqg7qx7iejpueyb636,mining_pool,,heuristic,miner
bitcoin_mainnet,19frwaiem91udvvzqdoyyet3mi5fbee5oq,mining_pool,,heuristic,miner
bitcoin_mainnet,3fdrcmkamwlseugqy4vnv81unzlnhetxma,mining_pool,,external,miner
bitcoin_mainnet,bc1qaq83yafzupuuvhj3f7npsvnekh9gysajasq4gk,mining_pool,,external,miner
bitcoin_mainnet,14gwz4jkzahmifbu8f551lcqjyoms17nsz,mining_pool,,heuristic,miner
bitcoin_mainnet,3ny961thrvmsrbgxhhgfhnwprjprovyamz,mining_pool,,external,miner
bitcoin_mainnet,1pqui1aub8kejccykmjpuvvuwtwrztwmmp,mining_pool,,heuristic,miner
bitcoin_mainnet,3cjw9c1ofsth8ggshgcsnbvmse4kerzjy7,mining_pool,,external,miner
bitcoin_mainnet,1mknv1ekgjy3swzlugq8ldmnvzgrkbfxnq,mining_pool,,heuristic,miner
bitcoin_mainnet,39tsnopfr3htxfxpkr5xzajxfauztglucu,mining_pool,,external,miner
bitcoin_mainnet,bc1qcydfkvg2jdf99fudnpksz2szzhsun85euhnmn3,mining_pool,,external,miner
bitcoin_mainnet,1chwfwnmdwaxtmubmd8q6ops94zwxy19yb,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q24fngrwwup50m75lgcm6trtufyyy28xkwnwqew,mining_pool,,external,miner
ethereum_mainnet,0x705350c4bcd35c9441419ddd5d2f097d7a55410f,"defi,mining_pool",,ground_truth,miner
bitcoin_mainnet,3pfikrzhbfnrnrzwueui5cxdwl7qukgma1,mining_pool,,external,miner
bitcoin_mainnet,186asfnjjcddaks4usgmdhrszzphqcspsx,mining_pool,,heuristic,miner
bitcoin_mainnet,1lbknzjejdegigp95kbfgvmkgvl4ydm4a5,mining_pool,,heuristic,miner
ethereum_mainnet,0x06b8c5883ec71bc3f4b332081519f23834c8706e,mining_pool,,external,miner
bitcoin_mainnet,157fi1gmkuchstwbtq8z379rehsgcfx8f9,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qjcnlwphjdq65pgukgc85v8mp5rs63362kw6yr8,mining_pool,,heuristic,miner
bitcoin_mainnet,18qhqfbufqny9fcidph2rlc9szgq5wwgne,mining_pool,,heuristic,miner
bitcoin_mainnet,34tko8rj2yinnse6v9mrcksu9fhfjzfznk,mining_pool,,external,miner
bitcoin_mainnet,18ho5k3v7fneebahp6dvqhhdzeikaulxv,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qhm70ewvvk57a0vq5mj2rp9327h000f320vtgqz,mining_pool,,external,miner
bitcoin_mainnet,34hgvs4j5emv6n2bbrwxgv2yiu1oatseny,mining_pool,,external,miner
bitcoin_mainnet,1fajpszppk1seatkav6vigavcagywwewgj,mining_pool,,heuristic,miner
bitcoin_mainnet,3c2datwzpw3rbpdnw7ulenu1nm4iqezwxg,mining_pool,,external,miner
bitcoin_mainnet,138g1env5chx8bt1dnjn226wnn8btnspiu,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1qzgk06sf33266ua6mn8ylgxpuy5hsh78hc2c7mv,mining_pool,,external,miner
bitcoin_mainnet,1nfbhddqbburwe7cvtst5qcowf2qvphnrc,mining_pool,,heuristic,miner
bitcoin_mainnet,3eppdmq9srpjt5dcd7z2guv2opklsyomum,mining_pool,,external,miner
bitcoin_mainnet,1jexf1udep7b4b2kpjolnkznswvabp18bd,mining_pool,poolin,external,miner
bitcoin_mainnet,bc1qvzj6kl2srk0gml7cts3qetl7s9ek4lld8k76j9,mining_pool,,external,miner
bitcoin_mainnet,14tt45ngqmpytm6g9kjbbrmvap7tpbrcif,mining_pool,,heuristic,miner
bitcoin_mainnet,3mpcrflvyhwdiifatfzhcutafazz2p3g6b,mining_pool,,external,miner
bitcoin_mainnet,14wzx1ecehauogcd71z1ktrfg1ugaj8wbf,mining_pool,,heuristic,miner
bitcoin_mainnet,1nwycjr4vcmfqneu2cbwdznnvvswi5fpxu,mining_pool,,heuristic,miner
ethereum_mainnet,0x01ca8a0ba4a80d12a8fb6e3655688f57b16608cf,mining_pool,,external,miner
bitcoin_mainnet,bc1q5y77ppwdxc3f04efwqwehctwgm3yu67fvsvv2s,mining_pool,,external,miner
bitcoin_mainnet,1p14cm6rwzeyzzjy9aa68a2vzldpsazoyi,mining_pool,,heuristic,miner
bitcoin_mainnet,31utogcnvefpaumvzpbakvkhaybwcupwsz,mining_pool,,external,miner
ethereum_mainnet,0xcd458d7f11023556cc9058f729831a038cb8df9c,mining_pool,,external,miner
bitcoin_mainnet,bc1quhtdmdlpta0x3xxhnluy9jmm4c6qe26xa3g8xp,mining_pool,,external,miner
bitcoin_mainnet,19nemo8wk4hb1pyevm6b8md85ewiczzdmq,mining_pool,,heuristic,miner
bitcoin_mainnet,12iavodbk5pv7m44fry6zoq3nve4fqwbfv,mining_pool,,heuristic,miner
bitcoin_mainnet,32gcfxamxd79oeeezjjc9vu9znyotjbisi,mining_pool,,external,miner
bitcoin_mainnet,bc1qc35x7pfpma9v3epxhrd35qr0cdw7rpdgx789a7,mining_pool,,external,miner
bitcoin_mainnet,1enlxozlxxbwd4oukuzf7mivt6rejh8xvz,mining_pool,,heuristic,miner
bitcoin_mainnet,32ylgm7ienmwsurvh35rqaslzj9mymvl3r,mining_pool,,external,miner
bitcoin_mainnet,16qvlseukrhhzaokk1dynmbppb7a6kzkn9,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q65hyyw3rjg9kxce8k7vuhvzn3m2lu5cses7rjz,mining_pool,,external,miner
bitcoin_mainnet,bc1qs9g2eyew463c8s4v7rcmn2usm4mpec7qarlrqa,mining_pool,,external,miner
bitcoin_mainnet,1uxam4bh6xobpxjzhbdzlu7a6flv1gl7r,mining_pool,,heuristic,miner
bitcoin_mainnet,165ek8frxt1yszgx85mtpsiqjnfd2vidmv,mining_pool,,heuristic,miner
ethereum_mainnet,0x45a36a8e118c37e4c47ef4ab827a7c9e579e11e2,mining_pool,,external,miner
bitcoin_mainnet,bc1qf4ccezyfex3djf553djma2acy5syqxj5c2s9q0,mining_pool,,external,miner
bitcoin_mainnet,1brxbhyv5q6sww7tgtzadphqutn1sey5s,mining_pool,,heuristic,miner
bitcoin_mainnet,32is7th9abwu4jafaugw7r4knumaivm6dh,mining_pool,,external,miner
ethereum_mainnet,0x63a9975ba31b0b9626b34300f7f627147df1f526,mining_pool,,external,miner
bitcoin_mainnet,3kfurkx9z8fwvat6gknvfhfpezqg2b4qgg,mining_pool,,external,miner
bitcoin_mainnet,bc1qguhnwgntruyyhqwzejj3c0j23qe4tgvukc5j87,mining_pool,,external,miner
bitcoin_mainnet,bc1qvuq9dcxtsetnuw65na5y466kjyhxp3ma4h0hp4,mining_pool,,external,miner
bitcoin_mainnet,1kcmhg8qj1lelkkzzya4gcpdz9985f96vm,mining_pool,,heuristic,miner
bitcoin_mainnet,37dma2gynru9f1x5w1b9tntaxyap87ubem,mining_pool,,external,miner
bitcoin_mainnet,3q66pffkquxd5wsbauftmjykcsavhndhgm,mining_pool,,external,miner
bitcoin_mainnet,bc1qqxxk5w05fm6jx69k7r2fktwmqa6amh40rzpmy3,mining_pool,,external,miner
ethereum_mainnet,0x2b0ddd0b78ae998c5a48ff2e00c4fc568ec0a412,mining_pool,,external,miner
bitcoin_mainnet,bc1qmv04x9968j9ujjd0jkjtw7sfh8n0lqce0q0kd9,mining_pool,,external,miner
bitcoin_mainnet,bc1q60q29dse3ednjnc47qkfnrfhzgfvapfveqrqhe,mining_pool,,external,miner
bitcoin_mainnet,39b2modl33scnnnmwfd47gbztdevdnzoi4,mining_pool,,external,miner
bitcoin_mainnet,13yt1hbzc8h5fepxapfb7dhuuidy1tjxht,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q23300ces68dd54qzdgdmjgzv8uzz6c2vk98r2u,mining_pool,,external,miner
bitcoin_mainnet,1cyncb7gphykgnds4gh2q6fwigpwbjcmhz,mining_pool,poolin,external,miner
bitcoin_mainnet,34aw3dcqunncabyd8dpxcmyqedht2jqvzy,mining_pool,,external,miner
bitcoin_mainnet,16xhrhy8bzecndersivnquaerfyxsupjvs,mining_pool,,heuristic,miner
bitcoin_mainnet,16vcyjhsuffo5dea3mqfrywoxtqx9jdasz,mining_pool,,heuristic,miner
ethereum_mainnet,0x35f61dfb08ada13eba64bf156b80df3d5b3a738d,mining_pool,,external,miner
bitcoin_mainnet,bc1q557h84kcsjtt35ja967llvc2rs0ck7g3pr9qh9,mining_pool,,external,miner
bitcoin_mainnet,1atxr9kqk5dnc9lpazpcqjjfyzrzkmbmyv,mining_pool,,heuristic,miner
bitcoin_mainnet,15nguz3amnsedbpt62xayay1f3ze8bt5sj,mining_pool,,heuristic,miner
bitcoin_mainnet,3h3suxzsek6haaa3ffyjqzhbd4a6pldr4e,mining_pool,,external,miner
ethereum_mainnet,0x99c85bb64564d9ef9a99621301f22c9993cb89e3,mining_pool,,external,miner
bitcoin_mainnet,12q2kxrutsxh5twz4ekxn88tlrxazrbk55,mining_pool,poolin,external,miner
bitcoin_mainnet,bc1qwsgvgek0g6eww5ngc7gaef2t5cegypj9a8dryh,mining_pool,,external,miner
ethereum_mainnet,0x7f3b29ae0d5edae9bb148537d4ed2b12beddf8b3,mining_pool,,external,miner
bitcoin_mainnet,15q49uyyj4strmie6sbnuea3xdpbt69ta7,mining_pool,,heuristic,miner
bitcoin_mainnet,1heir3tpwrug65mppjewfchdn7cezcuwyh,mining_pool,,heuristic,miner
bitcoin_mainnet,1mgpm3uwp3w2hccccmgkakpgqqmihe6g6b,mining_pool,,heuristic,miner
bitcoin_mainnet,1npnqdfxlm2qskdgfcdzwhvipb63q1mkub,mining_pool,,heuristic,miner
bitcoin_mainnet,1ld46sx5bkfg3qj977mvuzre8xwgqqbssz,mining_pool,,heuristic,miner
bitcoin_mainnet,bc1q806laq7wff6gd9z6s5vqfpyhtnqd4qf0kq35qp,mining_pool,,external,miner
bitcoin_mainnet,1mvt4uclviclvwyj6esavdfbogknssabpa,mining_pool,,heuristic,miner
bitcoin_mainnet,3bbp16can4gkrjzvtwpxfgrxbh7qpypcfq,mining_pool,,external,miner
